tract,drywells,domwells,ratio,CESscoreP,tenpercbins,lat,long
6099000905,0,5,0,67,60%-70%,-120.9486971,37.6601322
6099000803,0,4,0,97,90%-100%,-121.0393581,37.6767786
6099000911,0,6,0,57,50%-60%,-120.9505449,37.6718475
6099002801,5,208,0.024038462,67,60%-70%,-120.6270468,37.6688768
6099000303,1,4,0.25,83,80%-90%,-120.9427859,37.7243903
6099002100,0,8,0,100,90%-100%,-120.9667385,37.6287607
6099000202,0,29,0,78,70%-80%,-120.8597786,37.7554813
6099001500,0,95,0,99,90%-100%,-121.0374635,37.6349769
6099003906,0,1,0,63,60%-70%,-120.8421217,37.5053439
6099000404,0,24,0,78,70%-80%,-120.9854187,37.6999879
6099002002,1,69,0.014492754,94,90%-100%,-120.9148312,37.6444867
6099002301,0,5,0,100,90%-100%,-121.0188436,37.6049206
6099000403,0,8,0,65,60%-70%,-120.9672353,37.6999824
6099003904,0,46,0,85,80%-90%,-120.8326517,37.4902919
6099000807,0,2,0,75,70%-80%,-121.0406376,37.6858679
6099003804,0,12,0,95,90%-100%,-120.8633794,37.4995559
6099003805,0,10,0,83,80%-90%,-120.8771501,37.5161592
6101050402,0,181,0,48,40%-50%,-121.6216316,39.0836731
6101050403,0,4,0,58,50%-60%,-121.6016745,39.0927643
6101050401,0,43,0,46,40%-50%,-121.6248059,39.1071246
6101050702,0,189,0,65,60%-70%,-121.6942945,39.241136
6101050301,0,221,0,45,40%-50%,-121.6292546,39.1196085
6101050302,0,23,0,82,80%-90%,-121.6114867,39.123665
6101050503,0,203,0,40,30%-40%,-121.6618808,39.1198969
6101050202,0,7,0,74,70%-80%,-121.6128856,39.1353485
6101050102,0,38,0,58,50%-60%,-121.6245696,39.1465851
6101050504,0,255,0,20,10%-20%,-121.6619167,39.0906987
6101050601,0,460,0,42,40%-50%,-121.6796539,39.1627684
6101050501,0,302,0,68,60%-70%,-121.6664276,39.134305
6101050201,0,55,0,73,70%-80%,-121.628638,39.1341611
6101050101,0,16,0,66,60%-70%,-121.6237303,39.158005
6101050604,0,5,0,25,20%-30%,-121.6396026,39.1562085
6101050603,0,83,0,29,20%-30%,-121.6473903,39.1765368
6105000102,0,279,0,20,10%-20%,-122.8246948,41.0094335
6111008500,0,4,0,32,30%-40%,-118.768421,34.3123277
6111000500,0,41,0,52,50%-60%,-119.0558409,34.3332732
6111001402,0,1,0,38,30%-40%,-119.1820881,34.254839
6111002800,0,3,0,58,50%-60%,-119.2460082,34.2507528
6111002500,0,1,0,39,30%-40%,-119.2629165,34.255445
6111002200,0,1,0,60,50%-60%,-119.2884377,34.2996321
6111007700,0,9,0,48,40%-50%,-118.8083423,34.278331
6111000800,0,79,0,43,40%-50%,-119.1192691,34.3846679
6111000600,0,1,0,57,50%-60%,-119.0606093,34.3535231
6111000400,0,14,0,45,40%-50%,-119.0487659,34.4021613
6111001302,0,1,0,63,60%-70%,-119.1405608,34.292334
6111001204,0,11,0,49,40%-50%,-119.2005749,34.3589732
6111001201,0,4,0,32,30%-40%,-119.1600913,34.2996992
6111001301,0,5,0,52,50%-60%,-119.1565313,34.2788511
6111007202,0,2,0,14,10%-20%,-118.8320102,34.1843442
6111007201,0,11,0,8,0%-10%,-118.8516573,34.1938841
6111007100,0,4,0,49,40%-50%,-118.8455482,34.1750754
6111006900,0,7,0,35,30%-40%,-118.8826181,34.1878048
6111006800,0,4,0,18,10%-20%,-118.864959,34.1974404
6111006600,0,2,0,24,20%-30%,-118.876471,34.2106411
6111006400,0,2,0,11,10%-20%,-118.8551917,34.2334607
6111005304,0,3,0,30,20%-30%,-118.9908667,34.2200185
6111005305,0,10,0,25,20%-30%,-118.942056,34.2406625
6111007507,0,3,0,10,0%-10%,-118.8089778,34.2377255
6111006000,0,8,0,50,40%-50%,-118.9441062,34.1863938
6111007402,0,2,0,7,0%-10%,-118.8055945,34.1828488
6111006301,0,5,0,11,10%-20%,-118.897803,34.2252098
6111006200,0,2,0,7,0%-10%,-118.9030079,34.2028424
6111006100,0,6,0,71,70%-80%,-118.9295149,34.1984453
6111005906,0,1,0,37,30%-40%,-118.8610975,34.1532016
6111005909,0,1,0,13,10%-20%,-118.9022684,34.1808192
6111008401,0,2,0,44,40%-50%,-118.7065603,34.2871063
6111008303,0,6,0,30,20%-30%,-118.684829,34.2697395
6111007506,0,3,0,3,0%-10%,-118.7737363,34.2261536
6111005910,0,33,0,7,0%-10%,-118.9266027,34.1665091
6111008001,0,1,0,35,30%-40%,-118.753251,34.2699733
6111007800,0,1,0,37,30%-40%,-118.7744879,34.2700452
6111008305,0,1,0,21,20%-30%,-118.660056,34.2944257
6111008402,0,4,0,20,10%-20%,-118.6825555,34.3349364
6111008304,0,14,0,24,20%-30%,-118.6580693,34.2669104
6111000303,0,57,0,28,20%-30%,-118.9484382,34.3661561
6111007612,0,1,0,45,40%-50%,-118.906726,34.2752843
6111001101,0,4,0,27,20%-30%,-119.3015463,34.4047671
6111003201,0,3,0,81,80%-90%,-119.1729084,34.2034678
6111004704,0,23,0,80,70%-80%,-119.1186906,34.1712698
